id,latitude_deg,longitude_deg
0MA6,42.36510086,-71.13259888
0MA8,42.40449905,-71.07060242
0MA9,42.50310135,-71.90840149
0MD0,39.13759995,-76.62329865
0MD1,39.18730164,-75.79270172
0MD2,38.28789902,-76.86750031
0MD3,39.29729843,-76.59329987
0MD4,39.26679993,-76.18720245
0MD5,39.08760071,-76.88159943
0MD6,39.38119888,-77.10579681
0MD7,38.90930176,-76.11969757
0MD8,39.2458992,-76.67610168
0MD9,38.56100082,-76.59660339
0ME4,44.742469,-68.474403
0MI0,42.97000122,-85.66590118
0MI1,44.14030075,-84.4375
0MI2,44.52220154,-83.6832962
0MI3,44.63339996,-84.48339844
0MI4,46.27019882,-87.3864975
0MI6,46.38750076,-85.18399811
0MI7,42.04309845,-83.35939789
0MI8,44.90000153,-84.30000305
0MI9,42.36750031,-83.08439636
0MN0,44.7969017,-92.98410034
0MN1,44.26250076,-94.06970215
0MN2,46.13330078,-93.00299835
0MN3,46.67779922,-94.29250336
0MN4,46.47719955,-94.30310059
0MN5,44.30720139,-94.91690063
0MN6,43.66220093,-92.40429688
0MN7,47.89910126,-91.8730011
0MN8,45.13579941,-92.85939789
0MN9,45.31330109,-93.71759796
0MO0,38.41030121,-93.85019684
0MO1,38.54449844,-94.09470367
0MO2,37.7867012,-90.78009796
0MO3,38.44029999,-94.59329987
0MO4,39.08530045,-94.57379913
0MO5,40.13339996,-92.10019684
0MO6,40.11669922,-92.26689911
0MO7,38.80329895,-90.77629852
0MO8,39.1405983,-90.73680115
0MO9,38.72949982,-90.27839661
0MS0,32.47499847,-88.61669922
0MS1,31.42519951,-90.9029007
0MS2,31.54179955,-89.39170074
0MS3,34.34780121,-89.51899719
0MS4,30.37599945,-89.0861969
0MS5,33.39179993,-90.91680145
0MS6,30.30130005,-89.23449707
0MS7,34.34260178,-89.14309692
0MS8,33.69929886,-91.1651001
0MS9,33.80070114,-89.02729797
0MT1,47.49750137,-112.3909988
0MT2,48.17969894,-110.1090012
0MT3,46.25080109,-114.0670013
0MT4,46.27859879,-114.1409988
0MT5,45.63420105,-108.848999
0MT6,48.04059982,-114.6790009
0MT7,47.66080093,-115.4039993
0MT8,48.48669815,-113.9980011
0MT9,48.48329926,-114.4929962
0MU0,37.23469925,-91.09359741
0MU1,37.24670029,-94.17389679
0MU2,38.7745018,-90.23899841
0MU3,39.71120071,-91.45069885
0MU4,39.61610031,-92.86689758
0MU5,38.71969986,-93.99440002
0MU6,39.07329941,-93.73590088
0MU7,38.875,-94.13970184
0MU8,37.43870163,-89.75900269
0MY0,44.33390045,-92.94329834
0MY1,45.66999817,-111.0189972
0N0,39.29109955,-94.44219971
0N4,39.20230103,-75.48549652
0N5,39.14960098,-75.50489807
0N6,39.01259995,-75.53350067
0NA1,46.24549866,-97.03759766
0NA5,48.00109863,-99.56289673
0NA9,46.75,-103.8010025
0NC0,35.3987999,-77.9496994
0NC1,35.45709991,-82.37539673
0NC2,35.20489883,-79.45670319
0NC3,35.87519836,-76.6996994
0NC4,35.78680038,-78.58580017
0NC5,35.91889954,-77.78919983
0NC6,36.13130188,-77.41889954
0NC7,36.35720062,-79.99749756
0NC8,35.75569916,-80.73529816
0NC9,36.33069992,-78.4496994
0ND0,47.92919922,-99.40039825
0ND6,46.05500031,-99.917099
0ND7,46.46530151,-100.1050034
0NE0,41.84999847,-101.9499969
0NE1,42.40719986,-101.9319992
0NE2,41.86660004,-101.9169998
0NE3,40.66719818,-96.18640137
0NE4,40.09719849,-98.95040131
0NE5,41.02109909,-102.0179977
0NE6,40.43330002,-98.07060242
0NJ0,39.35897025,-74.4346717
0NJ1,39.90729904,-74.23490143
0NJ2,40.75289917,-74.43990326
0NJ3,39.96680069,-74.79959869
0NJ4,40.94070053,-74.46150208
0NJ5,40.88589859,-74.70570374
0NJ6,39.31679916,-74.63289642
0NJ7,40.7378006,-74.11889648
0NJ8,40.70230103,-74.15070343
0NJ9,40.47729874,-74.40789795
0NK0,42.33399963,-78.79090118
0NK1,43.36169815,-76.22019958
0NK2,42.98339844,-74.0161972
0NK3,42.69589996,-77.79219818
0NK4,40.72589874,-73.55370331
0NK5,41.60620117,-73.82759857
0NK6,42.43840027,-76.08879852
0NK7,41.10250092,-73.72609711
0NK8,41.92089844,-73.67040253
0NK9,43.01029968,-75.82689667
0NM0,31.82369995,-107.6269989
0NM7,33.52090073,-108.5429993
0NV1,36.1935997,-115.3010025
0NY0,43.70009995,-73.98290253
0NY1,43.1391983,-73.65319824
0NY3,43.31399918,-74.93209839
0NY5,43.09420013,-75.64959717
0NY6,42.92839813,-76.6155014
0NY7,43.03760147,-74.18430328
0NY8,42.99729919,-74.24539948
0O0,37.05830002,-121.1259995
0O4,39.9435997,-122.1709976
0O9,41.84569931,-123.9850006
0OH1,41.44390106,-81.32759857
0OH2,39.97060013,-83.91159821
0OH3,39.27920151,-84.56469727
0OH6,39.6006012,-84.0196991
0OH7,40.1432991,-84.17189789
0OH8,40.18840027,-84.25610352
0OH9,40.07170105,-83.22989655
0OI0,40.73590088,-81.24680328
0OI1,41.17919922,-83.41519928
0OI2,39.35979843,-83.41770172
0OI3,41.38209915,-82.7161026
0OI4,41.32426453,-81.15930939
0OI6,41.83810043,-80.64369965
0OI9,38.89450073,-83.1135025
0OK0,35.6833992,-97.43360138
0OK1,34.6570015,-97.40170288
0OK2,35.52980042,-97.98390198
0OK3,35.61949921,-98.52259827
0OK4,34.66059875,-96.25360107
0OK5,35.88890076,-97.40029907
0OK6,35.80170059,-97.38610077
0OK7,36.25,-99.87539673
0OK8,36.29249954,-97.5931015
0OK9,36.21340179,-96.63700104
0OR0,42.33869934,-122.8619995
0OR2,42.1332016,-123.4509964
0OR3,42.01900101,-121.7040024
0OR4,44.61650085,-121.2679977
0OR5,42.50350189,-122.8550034
0OR6,42.83399963,-117.6289978
0OR7,44.85400009,-123.2639999
0OR8,42.48479843,-122.8659973
0OR9,45.59260178,-121.5490036
0P0,40.12120056,-75.40599823
0P1,39.8321991,-99.5687027
0P2,39.7947998,-76.64720154
0PA0,40.32839966,-75.24130249
0PA1,40.11819839,-75.40129852
0PA2,40.31679916,-77.12470245
0PA3,41.74950027,-76.7602005
0PA4,40.23759842,-76.72470093
0PA5,41.49449921,-79.8309021
0PA6,40.63090134,-77.85030365
0PA7,39.88479996,-75.41490173
0PA8,41.40000153,-75.63529968
0PA9,40.33340073,-75.21630096
0PN0,41.4435997,-80.15390015
0PN1,40.69940186,-79.61889648
0PN2,41.07310104,-80.07029724
0PN3,40.15869904,-75.46340179
0PN4,40.41289902,-77.24140167
0PN5,41.77920151,-79.5983963
0PN6,40.16899872,-77.99250031
0PN7,40.12829971,-77.63140106
0PN8,41.61669922,-79.68309784
0PN9,41.7195015,-79.67780304
0PS0,41.3708992,-79.34169769
0PS1,39.98149872,-76.67140198
0PS2,40.98949814,-75.751297
0PS3,40.49039841,-76.76660156
0PS4,41.00839996,-78.56089783
0PS5,40.87929916,-75.19270325
0PS6,39.94950104,-76.55329895
0PS7,40.52230072,-76.84549713
0PS8,42.13259888,-80.0861969
0PS9,40.18289948,-74.86789703
0Q3,38.2234993,-122.4499969
0Q4,36.58160019,-119.6579971
0Q6,40.52209854,-121.8180008
0Q9,38.25770187,-122.4339981
0R2,38.40390015,-93.33300018
0R7,31.99069977,-93.30740356
0R9,39.19449997,-99.30339813
0S1,47.84579849,-113.4089966
0S2,39.37720108,-99.29509735
0S5,46.23740005,-116.2429962
0SD0,45.42499924,-100.8919983
0SD1,42.97219849,-96.98020172
0SD2,44.91109848,-97.11949921
0SD3,45.26940155,-103.2170029
0SD4,44.30810165,-96.76470184
0SD5,43.8064003,-103.637001
0SD6,44.28889847,-101.8259964
0SD7,43.5243988,-101.7340012
0SD8,43.78279877,-100.2929993
0SD9,43.82500076,-103.6360016
0T3,37.31389999,-89.99729919
0T7,33.12620163,-96.68360138
0TA0,29.3932991,-94.98519897
0TA1,34.2195015,-101.9800034
0TA2,34.21670151,-101.9250031
0TA3,30.30430031,-102.1380005
0TA4,32.4978981,-96.27050018
0TA5,29.61470032,-95.35489655
0TA6,27.8477993,-97.22299957
0TA7,30.14819908,-103.8929977
0TA8,33.84870148,-95.40720367
0TA9,29.39109993,-94.76409912
0TE0,29.69300079,-101.1620026
0TE1,27.77980042,-97.41419983
0TE2,32.80009842,-97.16699982
0TE3,33.92919922,-100.8420029
0TE4,31.08099937,-96.21520233
0TE5,27.43379974,-99.18589783
0TE6,32.20429993,-98.66560364
0TE7,30.25180054,-98.62249756
0TE8,30.54050064,-96.22250366
0TE9,30.53960037,-96.22609711
0TN0,35.67670059,-86.896698
0TN1,35.22230148,-86.22000122
0TN2,35.65589905,-84.1855011
0TN3,35.91759872,-84.10019684
0TN4,35.99169922,-83.92769623
0TN5,35.86740112,-86.49780273
0TN6,36.1833992,-84.09909821
0TN7,35.92359924,-84.0911026
0TN8,35.04919815,-85.29049683
0TN9,35.95619965,-83.9382019
0TS0,33.02289963,-97.12249756
0TS1,33.09870148,-97.27249908
0TS2,32.94869995,-97.3289032
0TS3,29.81739998,-95.66329956
0TS4,30.09189987,-96.79499817
0TS5,30.44190025,-95.18630219
0TS6,29.71610069,-95.47689819
0TS7,32.83349991,-98.12529755
0TS8,26.15040016,-97.88359833
0TS9,30.01549911,-97.73719788
0TT8,14.96329975,145.6419983
0TX0,32.41960144,-97.71279907
0TX1,32.35400009,-97.67639923
0TX2,32.76259995,-97.05860138
0TX3,32.16630173,-94.34600067
0TX4,32.71170044,-97.02719879
0TX5,33.02399826,-97.11969757
0TX6,29.50519943,-97.99690247
0TX7,32.95009995,-97.15029907
0TX8,33.18040085,-96.04329681
0TX9,33.25009918,-96.11689758
0U0,44.64239883,-115.5329971
0U1,44.14210129,-115.314003
0U2,43.80179977,-113.8310013
0U3,44.74459839,-114.9209976
0U7,43.32490158,-113.5879974
0U8,44.61019897,-113.8960037
0U9,44.46160126,-116.7580032
0VA0,37.9654007,-77.77749634
0VA1,37.23350143,-79.58529663
0VA2,37.79650116,-79.76670074
0VA3,37.69879913,-77.09529877
0VA4,36.95009995,-79.87950134
0VA5,37.69414437,-77.66089439
0VA6,37.49599838,-77.46219635
0VA7,37.52320099,-77.81939697
0VA8,37.28580093,-77.79119873
0VA9,37.44739914,-76.45379639
0VI1,37.68889999,-77.10140228
0W0,47.62760162,-122.3320007
0W7,48.72819901,-122.3359985
0WA0,47.98289871,-122.038002
0WA1,46.61709976,-122.8259964
0WA2,46.5904007,-123.1050034
0WA3,45.68259811,-121.9000015
0WA4,47.43619919,-120.2799988
0WA5,48.37929916,-122.288002
0WA6,47.80369949,-122.3339996
0WA7,47.77690125,-117.0839996
0WA8,47.66400146,-122.2809982
0WA9,47.9864606,-122.2242951
0WI0,42.98889923,-87.95149994
0WI1,45.50719833,-92.14189911
0WI2,43.20140076,-88.33339691
0WI3,42.6617012,-88.49680328
0WI4,43.82939911,-89.3526001
0WI5,42.79339981,-87.89060211
0WI6,42.87360001,-88.15789795
0WI7,44.13359833,-88.4992981
0WI8,43.13890076,-88.47229767
0WI9,42.9314003,-89.33869934
0WN0,48.13729858,-123.112999
0WN1,46.75189972,-120.6019974
0WN2,46.127778,-119.015
0WN4,46.9640007,-122.8919983
0WN5,42.79970169,-88.04869843
0WN6,48.95339966,-122.8180008
0WN7,47.20650101,-121.9810028
0WN8,47.25109863,-116.8519974
0WN9,48.430464,-119.486058
0WY0,43.039722,-111.038056
0WY1,44.411111,-108.163333
0XA0,32.81140137,-96.83879852
0XA2,28.71209908,-100.4570007
0XA3,28.97170067,-95.28309631
0XA4,27.99690056,-98.88220215
0XA5,28.68490028,-98.38279724
0XA6,33.45000076,-101.939003
0XA7,30.66270065,-97.62509918
0XA8,30.27000046,-98.10829926
0XA9,32.56779861,-97.09529877
0XS0,28.40029907,-99.55870056
0XS1,29.28779984,-96.34970093
0XS2,30.55489922,-100.5339966
0XS3,28.79220009,-96.04190063
0XS4,33.09170151,-96.68609619
0XS5,26.14699936,-97.17389679
0XS6,30.50099945,-98.14700317
0XS7,29.19190025,-100.2750015
0XS8,29.0760994,-100.375
0XS9,32.134042,-95.339583
0Y4,43.16419983,-95.47000122
0Y6,43.41659927,-93.50849915
0Z2,63.10820007,-147.5319977
0Z3,59.05899811,-158.5769958
10AK,61.59189987,-149.6779938
10AL,34.91400146,-85.77089691
10AR,36.09400177,-93.74240112
10AZ,33.36640167,-112.6179962
10CA,34.602252,-117.172451
10CL,35.36800003,-119.1949997
10CO,39.45470047,-102.2129974
10D,44.95000076,-94.06690216
10F,33.01539993,-98.62529755
10FA,28.79750061,-81.93589783
10FD,29.00659943,-82.40460205
10FL,24.71039963,-81.09449768
10GA,33.32509995,-84.2983017
10IA,42.41669846,-92.25019836
10ID,43.49440002,-113.9219971
10II,40.93450165,-87.13860321
10IL,41.12360001,-87.88529968
10IN,39.71839905,-85.04889679
10KS,39.056277,-94.608892
10KY,38.14839935,-85.8368988
10LA,30.24740028,-92.09600067
10LS,30.04630089,-91.99459839
10MA,42.26259995,-72.30699921
10MI,43.42589951,-83.93859863
10MN,46.4375,-93.95610046
10MO,38.91450119,-91.70429993
10MS,30.53030014,-88.55889893
10MT,47.83330154,-106.4840012
10MU,36.86780167,-94.36889648
10NC,36.3431015,-77.50939941
10ND,47.1875,-102.3619995
10NE,41.2655983,-95.95449829
10NH,42.87409973,-71.17970276
10NJ,40.21839905,-74.73880005
10NY,43.36899948,-75.1595993
10OH,41.40280151,-82.62909698
10OK,35.16669846,-97.21700287
10OR,45.78929901,-123.2320023
10PA,39.86259842,-75.3105011
10PN,39.93069839,-75.24410248
10TA,29.79220009,-95.63490295
10TE,29.66690063,-97.50029755
10TN,36.07189941,-86.35440063
10TS,29.55249977,-98.10310364
10TX,27.84469986,-97.22389984
10UT,37.172778,-113.434444
10VA,37.38629913,-78.81310272
10WA,47.55459976,-117.413002
10WI,45.11579895,-88.1894989
10WY,43.423333,-106.823611
10XS,31.77949905,-98.90930176
11AK,63.99959946,-145.5019989
11AL,31.39369965,-85.75150299
11AR,34.46777778,-93.06527778
11AZ,31.68370056,-110.2900009
11CA,36.6733017,-119.7220001
11CL,34.63000107,-117.6529999
11CO,39.72529984,-104.9840012
11FA,25.58370018,-80.49980164
11FD,30.73570061,-86.56269836
11FL,30.04299927,-81.88089752
11G,42.92110062,-82.58550262
11GA,33.78969955,-84.28220367
11GE,34.26029968,-84.06639862
11ID,42.1855011,-116.112999
11II,39.34170151,-86.03050232
11IL,41.12200165,-87.87229919
11IN,39.81890106,-86.5381012
11IS,39.125,-88.55059814
11KS,39.11669922,-95.14890289
11KY,38.11589813,-85.83609772
11LA,29.25880051,-89.35299683
11LL,40.72309875,-88.76309967
11LS,30.97599983,-92.56900024
11M,34.35200119,-88.37729645
11MA,41.80730057,-70.75839996
11MD,38.43330002,-75.62779999
11MI,42.73839951,-83.43740082
11MN,47.67770004,-93.04820251
11MO,38.90169907,-91.6352005
11N,41.56679916,-73.46620178
11NC,36.02149963,-78.51889801
11NE,42.44250107,-103.9160004
11NJ,40.64070129,-74.66419983
11NK,42.91389847,-74.61170197
11NY,42.20899963,-76.4496994
11OA,39.64310074,-82.46679688
11OG,44.45130157,-118.1869965
11OH,39.5477528,-83.4279139
11OK,35.07229996,-97.38359833
11OR,43.39350128,-123.2850037
11PA,40.26259995,-77.04579926
11PN,41.3525,-79.732778
11S,48.26610184,-124.314003
11TA,29.7894001,-95.61109924
11TE,32.30009842,-97.20449829
11TN,36.47499847,-87.36669922
11TS,31.65789986,-96.41139984
11TX,33.66680145,-96.69059753
11VA,36.7417984,-76.24410248
11VG,38.20940018,-77.00060272
11WA,47.5237999,-117.4700012
11WI,44.9632988,-90.93379974
11WN,43.35419846,-89.57119751
11Y,44.061183,-88.194933
12A,35.17839813,-92.33540344
12AL,31.41399956,-85.45980072
12AR,34.515444,-90.973722
12AZ,33.85390091,-112.6529999
12CA,38.10960007,-121.1689987
12CL,36.1568985,-119.8499985
12CO,38.83549881,-107.8150024
12FA,28.47859955,-81.71450043
12FD,28.29859924,-81.4108963
12FL,28.59280014,-81.40390015
12GA,33.875,-84.02059937
12GE,31.73080063,-81.35970306
12I,39.51029968,-85
12IA,42.80049896,-96.13780212
12ID,44.9679985,-114.7330017
12II,39.85620117,-84.97219849
12IL,41.20000076,-88.01670074
12IN,38.11859894,-87.64749908
12IS,41.20589828,-90.75990295
12JY,40.60419846,-74.92079926
12KS,37.93529892,-97.4878006
12KY,38.46030045,-85.16860199
12LA,30.27589989,-93.35739899
12LL,37.54029846,-89.48619843
12LS,30.17860031,-92.28500366
12MA,42.20709991,-71.44270325
12MD,39.27080154,-76.67310333
12ME,44.32229996,-69.20729828
12MI,43.05170059,-83.49189758
12MN,46.48049927,-94.28109741
12MO,38.58060074,-93.59470367
12MS,31.09309959,-91.31900024
12MT,48.77420044,-110.4420013
12NC,34.88330078,-76.34999847
12ND,48.29529953,-101.427002
12NE,41.90660095,-103.6999969
12NH,43.495278,-71.654444
12NJ,40.88399887,-74.0684967
12NK,44.15840149,-73.43289948
12NM,31.79179955,-107.6380005
12NY,42.87340164,-75.17099762
12OA,41.298,-84.377667
12OH,39.83480072,-84.33470154
12OK,35.54130173,-97.45310211
12OR,42.95130157,-117.2819977
12PA,39.8495,-77.184167
12PN,40.00730133,-75.21549988
12PR,18.42259979,-66.05699921
12PS,39.72380066,-75.88140106
12S,44.83179855,-119.4300003
12SC,34.14139938,-80.74669647
12T,32.52920151,-96.72789764
12TA,29.69020081,-95.52770233
12TE,31.31679916,-99.23370361
12TN,35.82369995,-84.5388031
12TS,32.90850067,-97.97730255
12TX,30.82139969,-98.08059692
12VA,37.7881012,-79.76779938
12WA,47.52069855,-117.4629974
12WI,45.13589859,-90.35630035
12WT,46.911,-117.218667
12WY,44.45,-108.384667
12XS,34.95470047,-91.83719635
13AK,61.65470123,-149.8999939
13AL,31.35899925,-85.62049866
13AR,34.18759918,-92.01789856
13AZ,33.535,-112.8534722
13CA,34.23529816,-117.1549988
13CL,38.38130188,-121.8239975
13CO,40.55559921,-106.8440018
13D,42.62912003,-83.68306518
13FA,29.69440079,-81.51370239
13FD,28.51860046,-81.38310242
13FL,28.27669907,-82.32060242
13GA,31.36660004,-83.75489807
13GE,32.3608017,-82.31809998
13IA,42.04570007,-90.19110107
13ID,44.26660156,-115.0009995
13II,41.07870102,-85.14969635
13IN,40.81529999,-84.92769623
13JY,40.64440155,-74.24530029
13KS,37.69779968,-97.11029816
13KY,37.70560074,-87.15609741
13LA,29.78359985,-93.20850372
13LL,41.90888904,-87.87408248
13LS,29.9939003,-92.38559723
13M,42.60419846,-83.8585968
13MA,42.22330093,-72.31140137
13ME,45.77640152,-69.80930328
13MI,41.9836998,-86.11579895
13MN,46.10079956,-95.83139801
13MO,37.67639923,-91.70649719
13MS,30.63330078,-89.66390228
13MT,48.52080154,-110.112999
13N,40.96680069,-74.78019714
13NC,35.03350067,-77.24970245
13NE,40.31669998,-100.8089981
13NJ,40.36510086,-74.582901
13NK,41.59749985,-73.53150177
13NM,33.41949844,-108.1389999
13NY,40.9076004,-73.11620331
13OH,41.33029938,-84.2983017
13OI,40.51509857,-81.45480347
13OK,34.93619919,-95.74890137
13OR,43.74069977,-122.4260025
13PA,41.68259811,-79.45200348
13PN,40.45429993,-75.30460358
13PS,40.73920059,-75.33390045
13Q,34.0033989,-108.6780014
13S,62.28290176,-146.5189972
13SC,35.1391983,-81.6964035
13TA,30.07329941,-94.13379669
13TE,30.65600014,-96.53829956
13TN,35.59830093,-84.26750183
13TS,27.45529938,-98.92639923
13TX,30.53129959,-100.4509964
13VA,38.82509995,-77.28410339
13VG,37.30789948,-80.10009766
13W,48.25699997,-122.4369965
13WA,47.93650055,-122.25
13WI,43.69639969,-88.99960327
13XS,32.884444,-96.464444
13Y,48.41659927,-93.58630371
13Z,55.60129929,-131.6369934
14AK,61.60150146,-149.2480011
14AL,31.1534996,-85.73370361
14AR,35.05279922,-90.67500305
14AZ,31.9083004,-111.1220016
14CA,33.625182,-117.930799
14CL,34.133487,-117.870677
14CO,38.09719849,-104.9100037
14CT,41.48469925,-71.97290039
14FA,25.57010078,-80.39980316
14FD,29.94910049,-81.49040222
14FL,30.8654995,-87.17769623
14GA,34.33649826,-83.9434967
14GE,34.78549957,-85.4536972
14I,39.63339996,-83.74990082
14ID,43.68099976,-116.2030029
14IL,41.23529816,-89.93090057
14IN,41.20700073,-87.21250153
14IS,38.02560043,-89.23590088
14KS,38.26919937,-94.90480042
14KY,38.17369843,-84.36830139
14L,34.25690079,-118.5309982
14LA,30.8409996,-91.5082016
14LL,41.91138164,-87.84361929
14LS,30.47330093,-91.04769897
14MA,42.04980087,-72.64929962
14ME,44.79259872,-69.07029724
14MI,42.85089874,-85.56700134
14MN,46.52920151,-93.69920349
14MO,39.04999924,-94.31690216
14MS,32.34529877,-89.03420258
14MT,47.05160141,-109.0749969
14N,40.84429932,-75.63549805
14NC,34.51670074,-77.55000305
14ND,46.20780182,-102.9079971
14NE,40.86249924,-98.06420135
14NH,42.94889832,-72.28970337
14NJ,39.00924694,-74.88795161
14NK,43.34000015,-73.47899628
14NY,40.7975502,-73.41790009
14OH,40.66889954,-83.4434967
14OI,40.9192009,-82.11399841
14OK,35.80419922,-97.93370056
14OR,45.71419907,-121.5179977
14P,38.82389832,-81.34940338
14PA,40.29090118,-75.65910339
14PS,39.88439941,-76.11859894
14S,46.89690018,-124.1009979
14SN,39.02640152,-95.72250366
14TA,29.89859962,-98.40309906
14TE,30.91679955,-99.48370361
14TN,35.12639999,-90.0714035
14TS,27.42169952,-98.60449982
14TX,30.2894001,-98.17389679
14VA,39.22900009,-77.74669647
14WA,46.97069931,-122.7369995
14WI,45.136944,-92.376667
14WS,45.77799988,-91.5585022
14WV,38.40060043,-79.9957962
14XA,33.6578884,-96.78828478
14XS,30.80850029,-97.27390289
15A,30.91320038,-87.98059845
15AK,63.37070084,-148.8500061
15AL,31.09359932,-85.78790283
15AR,34.82590103,-90.54329681
15AZ,33.74449921,-114.4769974
15CA,37.4355011,-122.1750031
15CL,37.34270096,-120.4039993
15CO,39.65470123,-104.9710007
15FD,30.65850067,-85.5298996
15FL,30.15369987,-82.66639709
15G,41.02840042,-81.79850006
15GA,32.68019867,-82.47899628
15IA,42.2353944,-90.4067667
15ID,47.68560028,-117.038002
15II,40.33890152,-86.94080353
15IL,41.79729843,-89.27320099
15IN,38.15060043,-87.84030151
15KS,38.43059921,-96.08830261
15KY,38.1570015,-84.3015976
15LA,29.79019928,-93.18409729
15LL,41.23749924,-89.53669739
15LS,29.94470024,-91.83709717
15MA,41.42229843,-70.90950012
15ME,43.81529999,-70.22920227
15MI,42.54449844,-82.93160248
15MN,45.2621994,-94.51069641
15MO,40.39199829,-92.56549835
15MT,48.50040054,-105.9100037
15N,39.11959839,-75.58380127
15NC,36.23970032,-76.97389984
15NE,40.29109955,-98.8234024
15NH,42.70830154,-71.45829773
15NJ,40.42509842,-74.09960175
15NK,42.57640076,-78.55670166
15NY,40.59180069,-73.78009796
15OH,40.40230179,-81.33709717
15OI,41.43619919,-82.71099854
15OK,35.703889,-95.310833
15OR,46.11599644,-123.9313924
15PA,41.59429932,-75.35549927
15PN,40.37509918,-75.93849945
15PS,39.82249832,-75.88860321
15S,47.21509933,-121.461998
15SD,44.88326488,-97.10808992
15TA,30.25440025,-99.9469986
15TE,29.61969948,-94.20709991
15TN,36.55160141,-82.51519775
15TS,32.98680115,-96.69750214
15TX,32.3042984,-98.32530212
15VA,38.72230148,-77.89969635
15W,42.89450073,-84.39029694
15WA,48.27230072,-122.3570023
15WI,42.92750168,-89.41819763
15XS,29.33270073,-95.33409882
16A,60.905591,-162.440454
16AK,61.5992012,-149.3470001
16AL,31.40839958,-85.68920135
16AR,35.30110168,-92.57330322
16AZ,34.50889969,-112.6800003
16CA,37.7193985,-122.4990005
16CL,38.08330154,-120.5410004
16CO,39.40995,-108.085667
16DE,39.78090556,-75.55576667
16FA,26.03089905,-81.03869629
16FD,29.40500069,-81.49590302
16FL,30.72520065,-87.20140076
16GA,33.88510132,-84.46269989
16IA,41.88079834,-94.77719879
16ID,42.31639862,-111.2990036
16II,41.18310165,-86.93360138
16IL,42.06669998,-88.83339691
16IN,37.98479843,-87.57219696
16IS,37.57780075,-89.00920105
16K,55.803,-133.597
16KY,38.44400024,-83.12270355
16LA,30.08499908,-91.92389679
16LL,42.29999924,-88.38059998
16LS,30.94440079,-91.79389954
16MA,42.70980072,-71.15059662
16MD,39.668611,-75.960278
